cod_articulo,numero_proveedor,numero_deposito,cantidad,p_pesos,p_dolar
EPPSG 08,N/A,5A,0,0,4.81
EPPSG 09,N/A,5A,0,0,2.97
EPPSL 01,N/A,5A,25,0,3.4
EPPSL 02,N/A,5A,21,0,3.4
EPPSL 03,N/A,5A,4,0,76.84
EPPSL 03,N/A,5A,4,0,38.58
EPPSV 02,N/A,5A,2,0,0
EPPSV 01,N/A,5A,5,0,2.5
EPPSV 02,N/A,5A,2,0,6.1
EPPSV 03,N/A,5A,1,0,1000
EPPSV 04,N/A,5A,0,0,0
EPPSV 05,N/A,5A,0,0,0
EPPSV 06,N/A,5A,11,0,15.32
EPPSV 07,N/A,5A,39,0,5.2
EPPSV 08,N/A,5A,0,0,1.5
EPPSV 09,N/A,5A,0,0,0
EPPSV 10,N/A,5A,0,0,32.74
EPPSV 11,N/A,5A,1363,0,1.03
EPPSV 12,N/A,5A,0,0,5.31
EPPSV 13,N/A,5A,6,0,4.91
EPP1°PIEL,N/A,5A,1,0,0
EPP1°PIEL,N/A,5A,1,0,0
EPP1°PIEL,N/A,5A,1,0,0
EPP1°PIEL,N/A,5A,1,0,0
EPP1°PIEL,N/A,5A,1,0,0
EPP1°PIEL,N/A,5A,1,0,0
EPP1°PIEL,N/A,5A,1,0,0
EPP1°PIEL,N/A,5A,1,0,0
EPP-CAMPERA TERMICA 1,N/A,5A,1,0,125
EPP-CAMPERA TERMICA 2,N/A,5A,0,0,125
EPP-CAMPERA TERMICA 3,N/A,5A,0,0,125
EPP-CAMPERA TERMICA 4,N/A,5A,0,0,125
EPP-CAMPERA TERMICA 5,N/A,5A,0,0,125
EPP-MEDIAS,N/A,5A,0,0,0
EPP-CHALECOS NARANJAS 1,N/A,5A,0,0,22
EPP-CHALECOS NARANJAS 2,N/A,5A,-2,0,22
EPP-CHALECOS NARANJAS 3,N/A,5A,0,0,22
BUS10319,BUSTIN,5A,10,0,0
BUS20067,BUSTIN,5A,30,0,2.08
BUS20839,BUSTIN,5A,77,0,0
BUS31780,BUSTIN,5A,2,0,0
EPP-0102,N/A,5A,2,0,10.76
EPP-0106,N/A,5A,4,0,7.87
EPPSG 10,N/A,5A,61,0,4.09
EPPSG 11,N/A,5A,52,0,3
EPPSL 04,N/A,5A,3,0,17.67
41662,RUSCONI,5A,2,0,240
02CAMLEMROL,ZONA SEGURA,5A,0,0,125.5
02CAMLEMROXL,ZONA SEGURA,5A,0,0,125.5
ARRAIGO 001,ARRAIGO SRL,5A,0,0,25
ARRAIGO 002,ARRAIGO SRL,5A,-1,0,26
ARRAIGO 003,ARRAIGO SRL,5A,0,0,47
ARRAIGO 004,ARRAIGO SRL,5A,0,0,52
SOLIMIN 001,SOLIMIN,5A,1,0,157
SOLIMIN 002,SOLIMIN,5A,0,0,157
SOLIMIN 003,SOLIMIN,5A,1,0,157
SOLIMIN 004,SOLIMIN,5A,1,0,58
SOLIMIN 005,SOLIMIN,5A,3,0,36
SOLIMIN 006,SOLIMIN,5A,2,0,59
SOLIMIN 007,SOLIMIN,5A,3,0,59
SOLIMIN 008,SOLIMIN,5A,3,0,59
SOLIMIN 009,SOLIMIN,5A,3,0,59
FERRE-0172,SOLIMIN,5A,1,0,42.91
EPPSG 12,SOLIMIN,5A,-2,0,8.65
EPPSG 13,SOLIMIN,5A,-2,0,9
EPPSG 14,SOLIMIN,5A,1,0,35.5
EPPSG 15,N/A,5A,0,0,0
EPPSG 16,N/A,5A,0,0,0
SC-220,N/A,5B,1,0,0
BARRAINI-25,N/A,5B,2,0,0
BARRAINI-26,N/A,5B,1,0,0
BARRAINI-27,N/A,5B,2,0,0
BARRAINI-28,N/A,5B,1,0,0
BARRAINI-29,N/A,5B,1,0,0
BARRAINI-30,N/A,5B,5,0,0
BARRAINI-31,N/A,5B,1,0,0
BARRAPERF-41,N/A,5B,4,0,0
BARRAPERF-42,N/A,5B,2,0,0
BARRAPERF-43,N/A,5B,1,0,0
BARRAPERF-44,N/A,5B,1,0,0
BARRAPERF-45,N/A,5B,8,0,0
BARRAPERF-46,N/A,5B,50,0,0
BARRAPERF-47,N/A,5B,6,0,0
BARRAPERF-48,N/A,5B,47,0,0
BROCA-94,N/A,5B,6,0,0
BROCA-95,N/A,5B,5,0,0
BROCA-96,N/A,5B,17,0,0
BROCA-97,N/A,5B,1,0,0
BROCA-98,N/A,5B,2,0,0
BROCA-99,N/A,5B,12,0,0
BROCA-100,N/A,5B,2,0,0
BROCA-101,N/A,5B,2,0,0
BROCA-102,N/A,5B,2,0,0
SC-221,N/A,5B,4,0,0
MANGUITO-08,N/A,5B,1,0,0
SC-222,N/A,5B,1,0,0
SC-223,N/A,5B,1,0,0
SC-224,N/A,5B,1,0,0
SC-225,N/A,5B,1,0,0
SC-226,N/A,5B,2,0,0
SC-227,N/A,5B,1,0,0
SC-228,N/A,5B,1,0,0
SC-229,N/A,5B,1,0,0
SC-230,N/A,5B,2,0,0
SC-231,N/A,5B,1,0,0
SC-232,N/A,5B,5,0,0
BARRAPERF-49,ROCKMORE,5B,69,0,1055
BARRAPERF-50,ROCKMORE,5B,62,0,861
1584,USADA,5B,9,0,0
1581,USADA,5B,10,0,0
1585,USADA,5B,0,0,0
1586,USADA,5B,0,0,0
1587,USADA,5B,0,0,0
BARRAPERF-51,USADA,5B,2,0,0
BARRAPERF-52,USADA,5B,5,0,0
1590,EPICROC,5B,2,0,0
SC-233,N/A,5B,0,0,0
SC-234,N/A,5B,0,0,0
140109,BOART,5B,15,0,216.69
210038,BOART,5B,18,0,646.09
450575,BOART,5B,4,0,332.06
BROCA-103,RUSCONI,5B,1,0,1650
90029735,EPICROC,5B,2,0,884.7
10-1017,ROCKMORE,5B,0,0,485
11-1400,ROCKMORE,5B,0,0,985
11-1031,ROCKMORE,5B,0,0,985
50257-10,ROCKMORE,5B,1,0,9803.2
BROCA-104,ROCKMORE,5B,1,0,1350
50068-10,ROCKMORE,5B,0,0,8500
BARRAEXT-01,RUSCONI,5B,0,0,895
AC-BRI-01,OLIVARES,5B,2,0,468.31
AC-BRI-02,OLIVARES,5B,4,0,116.2
AC-BRI-03,OLIVARES,5B,1,0,528.17
AC-BRI-04,OLIVARES,5B,2,0,528.17
44989,RUSCONI,5B,0,0,599
SC-235,RUSCONI,5B,0,0,617
600DS-001,RUSCONI,5B,0,0,1699.6
45236,RUSCONI,5B,0,0,1872
BROCA-104,RUSCONI,5B,1,0,895
BARRAEXT-02,RUSCONI,5B,0,0,2447
41622,RUSCONI,5B,4,0,240
50068-10,RUSCONI,5B,0,0,8500
BROCA-105,RUSCONI,5B,0,0,1872
BROCA-106,RUSCONI,5B,0,0,1699.6
51611-10,RUSCONI,5B,0,0,617
BROCA-107,RUSCONI,5B,0,0,687.96
210046,BOART,5B,14,0,487.1
140225,BOART,5B,25,0,146.07
270012,BOART,5B,1,0,1020.39
270052,BOART,5B,1,0,1399.6
210046,BOART,5B,14,0,487.1
SC-236,N/A,6A,2,0,0
SC-237,N/A,6A,1,0,0
SC-238,N/A,6A,2,0,0
SC-239,N/A,6A,1,0,0
SC-240,N/A,6A,1,0,0
SC-241,N/A,6A,5,0,0
SC-242,N/A,6A,1,0,0
SC-243,N/A,6A,2,0,0
SC-244,N/A,6A,3,0,0
SC-245,N/A,6A,1,0,0
SC-246,N/A,6A,1,0,0
SC-247,N/A,6A,1,0,0
SC-248,N/A,6A,13,0,0
SC-249,N/A,6A,1,0,0
SC-250,N/A,6A,1,0,0
SC-251,N/A,6A,1,0,0
SC-252,N/A,6A,2,0,0
SC-253,N/A,6A,4,0,0
SC-254,N/A,6A,2,0,0
SC-255,N/A,6A,5,0,0
SC-256,N/A,6A,2,0,0
SC-257,N/A,6A,1,0,0
SC-258,N/A,6A,18,0,0
SC-259,N/A,6A,3,0,0
SC-260,N/A,6A,3,0,0
SC-261,N/A,6A,1,0,0
SC-262,N/A,6A,1,0,0
SC-263,N/A,6A,1,0,0
SC-264,N/A,6A,6,0,0
SC-265,N/A,6A,1,0,0
SC-266,N/A,6A,1,0,0
SC-267,N/A,6A,1,0,0
SC-268,N/A,6A,2,0,0
SC-269,N/A,6A,1,0,0
SC-270,N/A,6A,3,0,0
SC-271,N/A,6A,1,0,0
SC-272,N/A,6A,1,0,0
SC-273,N/A,6A,2,0,0
SC-274,N/A,6A,2,0,0
SC-275,N/A,6A,4,0,0
SC-276,N/A,6A,1,0,0
SC-277,N/A,6A,1,0,0
SC-278,N/A,6A,2,0,0
SC-279,N/A,6A,1,0,0
SC-280,N/A,6A,1,0,0
SC-281,N/A,6A,1,0,0
SC-282,N/A,6A,1,0,0
SC-283,N/A,6A,1,0,0
SC-284,N/A,6A,4,0,0
SC-285,N/A,6A,4,0,0
SC-286,N/A,6A,1,0,0
SC-287,N/A,6A,1,0,0
SC-288,N/A,6A,1,0,0
SC-289,N/A,6A,1,0,0
SC-290,N/A,6A,1,0,0
SC-291,N/A,6A,2,0,0
SC-292,N/A,6A,1,0,0
SC-293,N/A,6A,1,0,0
SC-294,N/A,6A,1,0,0
SC-295,N/A,6A,2,0,0
SC-296,N/A,6A,1,0,0
SC-297,N/A,6A,1,0,0
SC-298,N/A,6A,3,0,0
SC-299,N/A,6A,1,0,0
SC-300,N/A,6A,1,0,0
SC-301,N/A,6A,3,0,0
SC-302,N/A,6A,1,0,0
SC-303,N/A,6A,1,0,0
SC-304,N/A,6A,5,0,0
SC-305,N/A,6A,4,0,0
SC-306,N/A,6A,1,0,0
SC-307,N/A,6A,1,0,0
SC-308,N/A,6A,1,0,0
SC-309,N/A,6A,4,0,0
SC-310,N/A,6A,6,0,0
SC-311,N/A,6A,1,0,0
SC-312,N/A,6A,1,0,0
SC-313,N/A,6A,1,0,0
SC-314,N/A,6A,1,0,0
SC-315,N/A,6A,1,0,0
SC-316,N/A,6A,4,0,0
SC-317,N/A,6A,6,0,0
SC-318,N/A,6A,2,0,0
SC-319,N/A,6A,1,0,0
EPPSG 17,N/A,6a,-8,0,0
MAN R2- 01,N/A,6B,0,0,5.16
MAN R2- 02,N/A,6B,36.5,0,6.45
MAN R2- 03,N/A,6B,50,0,8.05
MAN R2- 04,N/A,6B,0,0,12.11
MAN R2- 05,N/A,6B,0,0,20.21
MAN R12 - 01,N/A,6B,0,0,0
MAN R12 - 02,N/A,6B,0,0,34.06
MAN R12 - 03,N/A,6B,0,0,34.76
MAN A/A,N/A,6B,10,0,3.25
MAN R15 - 01,N/A,6B,10,0,33.3
TERM MAN- 01,N/A,6B,29,0,4.9
TERM MAN- 02,N/A,6B,31,0,4.83
TERM MAN- 03,N/A,6B,16,0,8.1
TERM MAN- 04,N/A,6B,25,0,5.94
TERM MAN- 05,N/A,6B,44,0,12.62
TERM MAN- 06,N/A,6B,42,0,26.76
TERM MAN- 07,N/A,6B,41,0,9.2
TERM MAN- 08,N/A,6B,47,0,8.08
TERM MAN- 09,N/A,6B,2,0,9.55
TERM MAN- 10,N/A,6B,4,0,8.82
TERM MAN- 11,N/A,6B,4,0,5.53
TERM MAN-12,N/A,6B,10,0,8.31
TERM MAN-13,N/A,6B,8,0,31.86
TERM MAN-14,N/A,6B,3,0,8.31
RACORD MAN- 01,N/A,6B,30,0,4.83
RACORD MAN- 02,N/A,6B,35,0,5.63
RACORD MAN- 03,N/A,6B,16,0,6.09
RACORD MAN- 04,N/A,6B,40,0,6.86
RACORD MAN- 05,N/A,6B,37,0,8.03
RACORD MAN- 06,N/A,6B,0,0,0
RACORD MAN- 07,N/A,6B,20,0,8.48
RACORD MAN- 08,N/A,6B,20,0,8.15
ENTREROSCA- 01,N/A,6B,100,0,2.83
ENTREROSCA- 02,N/A,6B,6,0,11.45
ENTREROSCA- 03,N/A,6B,1,0,2.15
ENTREROSCA- 04,N/A,6B,1,0,2.54
ENTREROSCA - 05,N/A,6B,5,0,3.71
ENTREROSCA - 06,N/A,6B,7,0,5.14
ENTREROSCA - 07,N/A,6B,0,0,9.43
TERM REU- 01,N/A,6B,2,0,8.2
TERM REU- 02,N/A,6B,8,0,8.39
TERM REU- 03,N/A,6B,5,0,11.53
TERM REU- 04,N/A,6B,4,0,11.37
TERM REU- 05,N/A,6B,4,0,8.37
TERM REU- 06,N/A,6B,3,0,8.56
TERM REU- 07,N/A,6B,8,0,10.39
TERM REU- 08,N/A,6B,8,0,10
TERM REU- 09,N/A,6B,2,0,9.74
TERM REU- 10,N/A,6B,5,0,9.86
TERM REU- 11,N/A,6B,4,0,8.75
TERM REU- 12,N/A,6B,6,0,10.5
TERM REU- 13,N/A,6B,4,0,36.62
TERM REU- 14,N/A,6B,3,0,38.01
TERM REU- 15,N/A,6B,8,0,39.3
TERM REU- 16,N/A,6B,4,0,39.46
TERM REU- 17,N/A,6B,8,0,35.05
TERM REU- 18,N/A,6B,4,0,23.52
CODO P/ MAN-01,N/A,6B,3,0,20.6
CODO P/ MAN-02,N/A,6B,2,0,26.81
CODO P/ MAN-03,N/A,6B,4,0,18.75
4G-4MBSPP 7100-15515,N/A,6B,2,0,10.02
4G-4FBSPORX 7100-95915,N/A,6B,0,0,2.81
4G-4FBSPORX45 7100-95935,N/A,6B,1,0,7.98
4G-4FBSPORX90 7100-95955,N/A,6B,7,0,6.98
6G-MBSPP 7100-15525,N/A,6B,2,0,10.48
6G-6FBSPORX 7100-96295,N/A,6B,41,0,3.98
6G-6FBSPORX90 7100-96335,N/A,6B,2,0,7.72
8G-MBSPP 7100-05545,N/A,6B,0,0,10.72
8G-8FBSPORX 7100-96535,N/A,6B,69,0,5.06
8G-8FBSPORX45 7100-96565,N/A,6B,6,0,11.74
12GS-12MBSPP 7347-92205,N/A,6B,7,0,13.5
12GS-12FBSPORX 7347-93995,N/A,6B,28,0,8.98
12GS-16FBSPORX 7347-92585,N/A,6B,4,0,54.57
12GS-12FBSPORX45 7347-94005,N/A,6B,13,0,24.55
12GS1F-4 7347-03135,N/A,6B,41,0,7.66
16GS-16MBSPP 7347-90825,N/A,6B,3,0,30.13
16GS-16FBSPORX 7347-90815,N/A,6B,70,0,15.39
16GS-16FBSPORX45M 7347-92275,N/A,6B,6,0,48.28
16GS1F-4 7347-03135,N/A,6B,6,0,13.4
JIC 001,N/A,6B,51,0,2.95
JIC 002,N/A,6B,64,0,4.4
JIC 003,N/A,6B,57,0,5.2
JIC 004,N/A,6B,57,0,9.75
JIC 005,N/A,6B,50,0,15.85
JIC 006,N/A,6B,0,0,0
JIC 007,N/A,6B,11,0,0
JIC 008,N/A,6B,0,0,0
JIC 009,N/A,6B,7,0,0
JIC 010,N/A,6B,0,0,0
MAN-05,ONCOR,6B,20,0,98.88
MAN-06,SEF,6B,0,0,0
MAN-07,SEF,6B,0,0,0
MAN-08,SEF,6B,0,0,0
MAN-09,SEF,6B,0,0,0
SC-320,N/A,7A,4,0,0
SC-321,N/A,7A,1,0,0
SC-322,N/A,7A,10,0,0
SC-323,N/A,7A,2,0,0
SC-324,N/A,7A,1,0,0
SC-325,N/A,7A,1,0,0
SC-326,N/A,7A,1,0,0
SC-327,N/A,7A,5,0,0
SC-328,N/A,7A,,0,0
SC-329,N/A,7A,4,0,0
SC-330,N/A,7A,1,0,0
SC-331,N/A,7A,3,0,0
SC-332,N/A,7A,1,0,0
SC-333,N/A,7A,2,0,0
SC-334,N/A,7A,3,0,0
SC-335,N/A,7A,1,0,0
SC-336,N/A,7A,1,0,0
SC-337,N/A,7A,4,0,0
SC-338,N/A,7A,4,0,0
SC-339,N/A,7A,3,0,0
SC-340,N/A,7A,1,0,0
SC-341,N/A,7A,2,0,0
SC-342,N/A,7B,2,0,0
SC-343,N/A,7B,2,0,0
SC-344,N/A,7B,6,0,0
SC-345,N/A,7B,6,0,0
SC-346,N/A,7B,12,0,0
SC-347,N/A,7B,4,0,0
SC-348,N/A,7B,2,0,0
SC-349,N/A,7B,1,0,0
SC-350,N/A,7B,2,0,0
BARRACAM,N/A,7B,11,0,0
SC-351,N/A,7B,4,0,0
SC-352,N/A,7B,4,0,0
SC-353,N/A,7B,3,0,0
SC-354,N/A,7B,8,0,0
SC-355,N/A,7B,1,0,0
SC-356,N/A,7B,10,0,0
SC-357,N/A,7B,2,0,0
SC-358,N/A,7B,1,0,0
SC-359,N/A,7B,2,0,0
SC-360,N/A,7B,4,0,0
SC-361,N/A,7B,1,0,0
SC-362,N/A,7B,20,0,0
SC-363,N/A,7B,2,0,0
SC-364,N/A,7B,1,0,0
SC-365,N/A,7B,10,0,0
SC-366,N/A,7B,14,0,0
SC-367,N/A,7B,1,0,0
SC-368,N/A,7B,2,0,0
SC-369,N/A,7B,2,0,0
SC-370,N/A,7B,1,0,0
SC-371,N/A,7B,1,0,0
SC-372,N/A,7B,1,0,0
SC-373,N/A,7B,1,0,0
SC-374,N/A,7B,1,0,0
SC-375,N/A,7B,1,0,0
SC-376,N/A,7B,1,0,0
SC-377,N/A,7B,1,0,0
SC-378,N/A,7B,2,0,0
NEUMAT-01,N/A,7B,3,0,745
NEUMAT-02,N/A,7B,0,0,0
NEUMAT-03,N/A,7B,0,0,0
NEUMAT-04,N/A,7B,0,0,0
NEUMAT-05,N/A,7B,0,0,0
NEUMAT-06,N/A,7B,0,0,0
NEUMAT-07,N/A,7B,0,0,0
NEUMAT-08,N/A,7B,1,0,241
NEUMAT-09,N/A,7B,1,0,241
NEUMAT-10,N/A,7B,0,0,0
NEUMAT-11,N/A,7B,1,0,312
NEUMAT-12,N/A,7B,0,0,0
NEUMAT-13,N/A,7B,0,0,163
NEUMAT-14,N/A,7B,11,0,745
NEUMAT-15,N/A,7B,4,0,316.4
275/70 R22.5,OISTOICH,7B,6,0,1163
PACE-275-70,OISTOICH,7B,2,0,850
NEUMAT-16,N/A,7B,0,0,450.76
SC-379,N/A,8A,3,0,0
SC-380,N/A,8A,1,0,0
SC-381,N/A,8A,5,0,0
SC-382,N/A,8A,2,0,0
SC-383,N/A,8A,2,0,0
SC-384,N/A,8A,3,0,0
SC-385,N/A,8A,1,0,0
SC-386,N/A,8A,1,0,0
SC-387,N/A,8A,2,0,0
SC-388,N/A,8A,2,0,0
SC-389,N/A,8A,1,0,0
SC-390,N/A,8A,1,0,0
SC-391,N/A,8A,1,0,0
SC-392,N/A,8A,4,0,0
SC-393,N/A,8A,5,0,0
SC-394,N/A,8B,1,0,0
SC-395,N/A,8B,1,0,0
SC-396,N/A,8B,2,0,0
SC-397,N/A,8B,2,0,0
SC-398,N/A,8B,1,0,0
SC-399,N/A,8B,1,0,0
SC-400,N/A,8B,1,0,0
SC-401,N/A,8B,7,0,0
SC-402,N/A,8B,6,0,0
SC-403,N/A,8B,2,0,0
SC-404,N/A,8B,2,0,0
SC-405,N/A,8B,1,0,0
SC-406,N/A,8B,2,0,0
SC-407,N/A,8B,3,0,0
SC-408,N/A,8B,6,0,0
SC-409,N/A,8B,4,0,0
SC-410,N/A,8B,1,0,0
SC-411,N/A,8B,31,0,0
SC-412,N/A,8B,10,0,0
SC-413,N/A,8B,3,0,0
SC-414,N/A,8B,1,0,0
SC-415,N/A,8B,1,0,0
SC-416,N/A,8B,2,0,0
SC-417,N/A,8B,1,0,0
SC-418,N/A,8B,3,0,0
SC-419,N/A,8B,4,0,0
SC-420,N/A,8B,7,0,0
SC-421,N/A,8B,1,0,0
SC-422,N/A,8B,1,0,0
SC-423,N/A,8B,1,0,0
SC-424,N/A,8B,1,0,0
MAN-10,N/A,8B,6,0,0
SC-425,N/A,8B,1,0,0
SC-426,N/A,8B,2,0,0
SC-427,N/A,8B,3,0,0
SC-428,N/A,8B,1,0,0
SC-429,N/A,8B,2,0,0
SC-430,N/A,8B,2,0,0
SC-431,N/A,8B,1,0,0
SC-432,N/A,8B,2,0,0
SC-433,N/A,8B,1,0,0
SC-434,N/A,8B,4,0,0
SC-435,N/A,8B,1,0,0
SC-436,N/A,8B,1,0,0
SC-437,N/A,8B,1,0,0
SC-438,N/A,8B,2,0,0
SC-439,N/A,8B,1,0,0
SC-440,N/A,8B,1,0,0
SC-441,N/A,8B,2,0,0
SC-442,N/A,LUBRICANTES,0,0,0
SC-443,N/A,LUBRICANTES,1,0,0
SC-444,N/A,LUBRICANTES,1,0,0
SC-445,N/A,LUBRICANTES,1,0,0
SC-446,N/A,LUBRICANTES,1,0,0
SC-447,N/A,LUBRICANTES,8,0,0
SC-448,N/A,LUBRICANTES,1,0,0
SC-449,N/A,LUBRICANTES,0,0,0
SC-450,N/A,LUBRICANTES,1,0,0
SC-451,N/A,LUBRICANTES,1,0,0
SC-452,N/A,LUBRICANTES,1,0,0
SC-453,N/A,LUBRICANTES,1,0,0
SC-454,N/A,LUBRICANTES,1,0,0
SC-455,N/A,LUBRICANTES,-24,0,0
SC-456,N/A,LUBRICANTES,3,0,0
SC-457,N/A,LUBRICANTES,-19,0,0
SC-458,N/A,LUBRICANTES,174,0,0
SC-459,N/A,LUBRICANTES,4,0,0
ACEITE-01,MANA,LUBRICANTES,0,0,0
ACEITE-02,MANA,LUBRICANTES,269,0,1.45
ACEITE-03,MANA,LUBRICANTES,129,0,16.3
S2V46,MANA,LUBRICANTES,10,0,3.61
ACEITE-05,N/A,LUBRICANTES,0,0,0
ACEITE-06,N/A,LUBRICANTES,0,0,0
ACEITE-07,N/A,LUBRICANTES,0,0,0
ACEITE-08,N/A,LUBRICANTES,70,0,2.3
ACEITE-09,N/A,LUBRICANTES,0,0,0
ACEITE-10,N/A,LUBRICANTES,8,0,0
ACEITE-11,N/A,LUBRICANTES,120,0,10.03
10W-40,MANA,LUBRICANTES,282,0,4.03
ACEITE-13,N/A,LUBRICANTES,0,0,3.69
ACEITE-14,N/A,LUBRICANTES,0,0,0
ACEITE-15,N/A,LUBRICANTES,189,0,0
ACEITE-16,N/A,LUBRICANTES,0,0,3.05
ACEITE-17,N/A,LUBRICANTES,80,0,0.85
ACEITE-18,N/A,LUBRICANTES,0,0,4.77
ACEITE-19,N/A,LUBRICANTES,15,0,4.56
ACEITE-20,N/A,LUBRICANTES,30,0,3.56
ACEITE-21,N/A,LUBRICANTES,0,0,2.6
ACEITE-22,N/A,LUBRICANTES,20,0,3.24
GRASA-01,N/A,LUBRICANTES,0,0,0
GRASA-02,N/A,LUBRICANTES,0,0,127
GRASA-03,N/A,LUBRICANTES,0,0,220
GRASA- 04,N/A,LUBRICANTES,12,0,300
GRASA- 05,N/A,LUBRICANTES,1,0,23
GRASA-06,N/A,LUBRICANTES,0,0,0
GRASA-07,N/A,LUBRICANTES,0,0,136.42
CSSB-018,BARDAHL,LUBRICANTES,10,0,210
2643,MANA,LUBRICANTES,8,0,5.92
FER10961,N/A,LUBRICANTES,0,0,20.17
337,SHELL,LUBRICANTES,0,0,107.21
1687,SHELL,LUBRICANTES,-4,0,322.28
GRASA-08,PROVEEDORA LOS ANDES,LUBRICANTES,6,0,268
NA00028,OLI,LUBRICANTES,0,0,0
SC-460,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-461,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-462,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-463,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-464,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-465,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-466,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-467,N/A,ACEROS DE PERFORACIÓN,3,0,0
SC-468,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-469,N/A,ACEROS DE PERFORACIÓN,4,0,0
SC-470,N/A,ACEROS DE PERFORACIÓN,2,0,0
SC-471,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-472,N/A,ACEROS DE PERFORACIÓN,10,0,0
SC-473,N/A,ACEROS DE PERFORACIÓN,6,0,0
SC-474,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-475,N/A,ACEROS DE PERFORACIÓN,4,0,0
SC-476,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-477,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-478,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-479,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-480,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-481,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-482,N/A,ACEROS DE PERFORACIÓN,2,0,0
SC-483,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-484,N/A,ACEROS DE PERFORACIÓN,3,0,0
SC-485,N/A,ACEROS DE PERFORACIÓN,5,0,0
SC-486,N/A,ACEROS DE PERFORACIÓN,3,0,0
SC-487,N/A,ACEROS DE PERFORACIÓN,3,0,0
SC-488,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-489,N/A,ACEROS DE PERFORACIÓN,1,0,0
SC-490,N/A,AGRICOLA,2,0,0
SC-491,N/A,AGRICOLA,1,0,0
SC-492,N/A,AGRICOLA,1,0,0
SC-493,N/A,AGRICOLA,1,0,0
SC-494,N/A,AGRICOLA,3,0,0
SC-495,N/A,AGRICOLA,1,0,0
SC-496,N/A,AGRICOLA,1,0,0
SC-497,N/A,AGRICOLA,1,0,0
SC-498,N/A,AGRICOLA,1,0,0
SC-499,N/A,AGRICOLA,1,0,0
SC-500,N/A,AGRICOLA,1,0,0
SC-501,N/A,AGRICOLA,1,0,0
SC-502,N/A,AGRICOLA,1,0,0
SC-503,N/A,AGRICOLA,1,0,0
SC-504,N/A,AGRICOLA,4,0,0
SC-505,N/A,AGRICOLA,1,0,0
SC-506,N/A,AGRICOLA,1,0,0
SC-507,N/A,AGRICOLA,1,0,0
SC-508,N/A,AGRICOLA,1,0,0
SC-509,N/A,AGRICOLA,3,0,0
SC-510,N/A,AGRICOLA,2,0,0
SC-511,N/A,AGRICOLA,3,0,0
SC-512,N/A,AGRICOLA,1,0,0
SC-513,N/A,AGRICOLA,3,0,0
SC-514,N/A,AGRICOLA,1,0,0
SC-515,N/A,AGRICOLA,1,0,0
BOLSA-01,N/A,AGRICOLA,31,0,0
BOLSA-02,N/A,AGRICOLA,76,0,0
BOLSA-03,N/A,AGRICOLA,300,0,0
BOLSA-04,N/A,AGRICOLA,1,0,0
BOLSA-05,N/A,AGRICOLA,4,0,0
BOLSA-06,N/A,AGRICOLA,3,0,0
BOLSA-07,N/A,AGRICOLA,1,0,0
BOLSA-08,N/A,AGRICOLA,1,0,0
BOLSA-09,N/A,AGRICOLA,1,0,0
BOLSA-10,N/A,AGRICOLA,7,0,0
BOLSA-11,N/A,AGRICOLA,1,0,0
BOLSA-12,N/A,AGRICOLA,2,0,0
SC-516,N/A,AGRICOLA,1,0,0
SC-517,N/A,AGRICOLA,12,0,0
CAÑOAGR-01,N/A,AGRICOLA,1,0,0
CAÑOAGR-02,N/A,AGRICOLA,1,0,0
CAÑOAGR-03,N/A,AGRICOLA,1,0,0
CAÑOAGR-04,N/A,AGRICOLA,1,0,0
CAÑOAGR-05,N/A,AGRICOLA,1,0,0
CAÑOAGR-06,N/A,AGRICOLA,1,0,0
CAÑOAGR-07,N/A,AGRICOLA,1,0,0
CAÑOAGR-08,N/A,AGRICOLA,2,0,0
CAÑOAGR-09,N/A,AGRICOLA,1,0,0
CAÑOAGR-10,N/A,AGRICOLA,1,0,0
CAÑOAGR-11,N/A,AGRICOLA,1,0,0
CAÑOAGR-12,N/A,AGRICOLA,1,0,0
SC-518,N/A,AGRICOLA,1,0,0
MAN-11,N/A,AGRICOLA,1,0,0
SC-519,N/A,AGRICOLA,3,0,0
SC-520,N/A,AGRICOLA,1,0,0
SC-521,N/A,AGRICOLA,1,0,0
SC-522,N/A,AGRICOLA,1,0,0
SC-523,N/A,AGRICOLA,1,0,0
SC-524,N/A,AGRICOLA,3,0,0
SC-525,N/A,AGRICOLA,1,0,0
SC-526,N/A,AGRICOLA,2,0,0
